mav,rms
2.5776885858885533e-05,3.710484824453039e-05
2.023076932591362e-05,2.793197770428656e-05
4.4749587598726195e-05,5.742556258178515e-05
4.751779350867646e-05,6.0491087875005464e-05
4.4016417923770365e-05,5.3529534720698094e-05
2.303136887902007e-05,3.4017798212788696e-05
2.2372379918965383e-05,3.1512921437742885e-05
1.8286772735182974e-05,2.4766450074565754e-05
2.75125079416621e-05,3.9361151397850485e-05
2.8150904080177482e-05,4.101094945680182e-05
2.0784735135033667e-05,2.88006307414208e-05
1.1835087331014972e-06,1.4605615585406907e-06
1.2480427918554498e-06,1.562055566277217e-06
1.2524728905717004e-06,1.5574416172763045e-06
9.357394275585861e-08,1.2363789570002728e-07
9.084920225475399e-08,1.1881495298152275e-07
9.322658617155567e-08,1.2200951608567332e-07
1.1404408849165438e-06,1.4205156434535646e-06
1.1279637061623685e-06,1.4166242584898055e-06
1.1921875229129046e-06,1.4918278668874349e-06
1.1497856386691598e-06,1.4455904169536028e-06
1.2122316157111672e-06,1.5142891841501239e-06
1.281761500020309e-06,1.6130373919396067e-06
1.1952697378784272e-06,1.493776446786913e-06
1.211412918382049e-06,1.5266092017166453e-06
1.252904979805799e-06,1.5904171368632318e-06
1.1807304114871615e-06,1.4707319846482434e-06
1.1883781807238421e-06,1.5028674240496838e-06
1.2835587675110473e-06,1.6364372576567274e-06
2.1369345866143598e-05,2.834474495590267e-05
2.3960036680867383e-05,3.237102304793449e-05
2.4351479646195e-05,3.413993680137103e-05
1.698952068381194e-05,2.2415587511623472e-05
1.774306156761877e-05,2.3728358968109632e-05
1.74138233762286e-05,2.4475617180168227e-05
1.5457412492107563e-05,2.0673015284749947e-05
2.3912450340385877e-05,3.2346258684487024e-05
2.0414017649766066e-05,2.7321288489834213e-05
2.1629085621887458e-05,2.948462243721134e-05
2.435364744864318e-05,3.2780051517577565e-05
2.9971429895571813e-05,4.262148445523828e-05
1.174935427143797e-06,1.4715997477003642e-06
1.211094847308439e-06,1.5327269522032082e-06
1.2614234465836057e-06,1.6058216873429945e-06
1.1757059826672203e-06,1.4810986213193622e-06
1.1980896870061888e-06,1.5136359721722012e-06
1.29957261907357e-06,1.6418834998874524e-06
1.1772123724701398e-06,1.476521185405811e-06
1.2177049319216635e-06,1.5254334669300048e-06
1.2789032073767846e-06,1.6174944469474516e-06
1.2181081299948827e-06,1.5249802923836594e-06
1.213820831443418e-06,1.5263175866300618e-06
1.2131691874883793e-06,1.527172193920902e-06
1.0348555887060233e-05,1.170382664677604e-05
1.0605244177096919e-05,1.214049315694409e-05
1.0647364231953905e-05,1.2202047271218508e-05
1.1779642122045834e-06,1.4673577316627372e-06
1.1900444230691077e-06,1.5008392954175032e-06
1.2830674271916236e-06,1.613962253941413e-06
2.1357204707786562e-05,2.8692774496313368e-05
2.331977841295476e-05,3.183788089391005e-05
2.548156235832817e-05,3.501733421484064e-05
1.2018614708517665e-06,1.4964746398080228e-06
1.1618902521487808e-06,1.4616029538426988e-06
1.2596765832549942e-06,1.5990893714868533e-06
2.0785921712409587e-05,2.903514657873127e-05
2.350590568374153e-05,3.2587500706140495e-05
2.3620496788985455e-05,3.4625816500056085e-05
1.836177900378388e-05,2.5072082855618257e-05
2.102665342091899e-05,2.873021453807531e-05
2.0583735030002344e-05,2.980325563713529e-05
3.594014533716726e-05,4.5462158614299523e-05
3.5761793551461696e-05,4.5363944227697996e-05
3.409834914535991e-05,4.397133825219411e-05
1.181792889675293e-06,1.4704872162310678e-06
1.1687539238920135e-06,1.4798329061548337e-06
1.2438874101973846e-06,1.5733150290747255e-06
1.9948238090377535e-05,2.798091112029438e-05
2.1758035893913466e-05,2.9907574113059854e-05
2.1286321697058033e-05,3.146786187378578e-05
1.1908664461139928e-06,1.4912169420160935e-06
1.2126540784227394e-06,1.5059191046628703e-06
1.2498726022424744e-06,1.5748370353822254e-06
9.40457650215123e-08,1.228730865324291e-07
9.323974946261224e-08,1.2138080003509806e-07
9.493080882103783e-08,1.2416653748727388e-07
1.1704804761978224e-06,1.5007736436287806e-06
1.2080521033158947e-06,1.4919351931476257e-06
1.0648157763224114e-06,1.3447565546255027e-06
1.2217329053495823e-06,1.5392928384687183e-06
1.23223462690782e-06,1.5322910398756867e-06
1.1549122211342983e-06,1.4409204363348957e-06
1.2889555551198654e-06,1.6120017738668412e-06
1.2493869783097623e-06,1.5573391648854608e-06
1.1702608668864678e-06,1.4579901571733947e-06
1.2689929231320388e-06,1.6103352307273463e-06
1.2304242725714672e-06,1.5366909884032357e-06
1.1596310561025614e-06,1.4450578814649916e-06
2.1016090951967823e-05,2.7664904342291375e-05
2.4641612477275006e-05,3.2556237324578946e-05
2.3536924135276343e-05,3.11345644756703e-05
1.5558746117700595e-05,2.05431629719148e-05
1.765087181592364e-05,2.3527801074000564e-05
1.7630585418060385e-05,2.2995245786049322e-05
1.6484427132288435e-05,2.1828306086669714e-05
2.080168347008404e-05,2.8822152440093568e-05
1.8427391146113212e-05,2.448326721870737e-05
1.918434478785015e-05,2.6957114500158107e-05
2.8826657549133383e-05,3.815937859326025e-05
2.3390261353401087e-05,3.230293039120576e-05
1.2078743100647215e-06,1.5130044648702917e-06
1.2537052264562897e-06,1.5543416575822046e-06
1.1431448642742121e-06,1.4269213525664145e-06
1.2597676604824075e-06,1.6006021657254887e-06
1.2604196058602313e-06,1.5678185757768463e-06
1.1671329051418755e-06,1.4534445941686251e-06
1.2723486792841482e-06,1.6066632402142981e-06
1.248997443056615e-06,1.562218646345032e-06
1.176934591794027e-06,1.4838307001675188e-06
1.288177091599365e-06,1.6323357236240927e-06
1.268444167415031e-06,1.577118609309643e-06
1.1994238277652587e-06,1.4967659615527444e-06
1.05067369678418e-05,1.2031384190831679e-05
1.0567761795217378e-05,1.212586495328214e-05
1.0499322200349887e-05,1.1998188665631879e-05
1.2704769126250767e-06,1.6003216208883525e-06
1.2045905948717179e-06,1.4960172521058807e-06
1.1310563767365439e-06,1.4218019742074918e-06
2.1156328282508157e-05,2.7843817873771185e-05
2.3775070114663504e-05,3.193533528059576e-05
2.452478623890897e-05,3.251379816476046e-05
1.2471805938820672e-06,1.5710468445547953e-06
1.2083725150523624e-06,1.5016106478136814e-06
1.1939758595112305e-06,1.4840737144257097e-06
2.0449471476322017e-05,2.821405058229329e-05
2.3697506016650622e-05,3.296625626990162e-05
2.3712561054660954e-05,3.188949898094785e-05
1.8350683908511805e-05,2.4788323733770894e-05
2.097877319068643e-05,2.857311717860255e-05
2.1169105441413915e-05,2.8208687953843132e-05
3.2357285714260894e-05,4.202523593258878e-05
3.5729590732345056e-05,4.433855992392811e-05
4.17833326808566e-05,5.3506482248796166e-05
1.2256015359143402e-06,1.5540599536917004e-06
1.2075207917510031e-06,1.5015694037511753e-06
1.1717638423549632e-06,1.4649545614314906e-06
1.889599548565504e-05,2.5572752581467453e-05
2.262847517591133e-05,3.1290384218733395e-05
2.1687820377604144e-05,2.8805165603221538e-05
1.2446719181239738e-06,1.5726951604207789e-06
1.2487732671406478e-06,1.5478073927898027e-06
1.1400917716264262e-06,1.434406814399284e-06
9.137482574528033e-08,1.2125988503157177e-07
9.378340475341258e-08,1.2341670670598949e-07
8.921451422228374e-08,1.1710409118975697e-07
1.122909534259262e-06,1.4014853500046045e-06
1.1529761618144919e-06,1.4586973188577377e-06
1.165372907897236e-06,1.4888856252136428e-06
1.1900578279898072e-06,1.479116571286381e-06
1.2243212722950008e-06,1.5498721679380036e-06
1.2466436580622635e-06,1.583603399716103e-06
1.2299162072605216e-06,1.5437800876264431e-06
1.1999029150218143e-06,1.5091278057237298e-06
1.1942658545865823e-06,1.5053569293727696e-06
1.2106227230128597e-06,1.5211147391015236e-06
1.2379421728194096e-06,1.5619191545312991e-06
1.2866191094954428e-06,1.6380458734256943e-06
2.3292057061159583e-05,3.095335347738525e-05
2.507460516231321e-05,3.289388969830559e-05
2.4394968817582376e-05,3.258887386896086e-05
1.708282557354736e-05,2.355299322823172e-05
1.954930664631694e-05,2.6064043956692452e-05
1.7408563185853096e-05,2.3232032435380754e-05
1.9766708770722116e-05,2.6371505651710507e-05
1.8396531291396922e-05,2.445968580906829e-05
1.8550738673914655e-05,2.5128434855604874e-05
2.324270318679674e-05,3.325220119598929e-05
2.4083035909950618e-05,3.2414486044667626e-05
2.3871090127566904e-05,3.298572645353002e-05
1.188943241724398e-06,1.4789853643412168e-06
1.227155395496782e-06,1.552984364607843e-06
1.2165988551489329e-06,1.5407856143133093e-06
1.2132506027680643e-06,1.5243286365445919e-06
1.2145660479869162e-06,1.5330138884967035e-06
1.2491709523469857e-06,1.5779687353425458e-06
1.1730757022843494e-06,1.484652768438203e-06
1.2172077818302468e-06,1.536010941668356e-06
1.2696282543287207e-06,1.6152860286897435e-06
1.2215139837540902e-06,1.5400568396606653e-06
1.2661319622141208e-06,1.5922922304657626e-06
1.2453006192626312e-06,1.593884287406978e-06
1.0390819636251054e-05,1.1891267778949922e-05
1.0389103452522558e-05,1.185314637961345e-05
1.0454247795598275e-05,1.1982449213702006e-05
1.1880031150023593e-06,1.4865665260813764e-06
1.23122256054261e-06,1.5511234582739498e-06
1.2230080688821575e-06,1.5662885949760431e-06
2.3219571204011322e-05,3.117035604904339e-05
2.431728179374965e-05,3.214760001360528e-05
2.3869943633513418e-05,3.218529260601945e-05
1.184741590958688e-06,1.474200414728644e-06
1.242090382611527e-06,1.561914322305734e-06
1.2157996276257097e-06,1.5324653894756338e-06
2.298982445949909e-05,3.249538272993073e-05
2.4022037625871475e-05,3.179505462102167e-05
2.370957340231147e-05,3.3038932257827844e-05
1.9620203652344393e-05,2.7664866184759265e-05
2.185390534267369e-05,2.9203236970596884e-05
2.0693895115683604e-05,2.833381583245081e-05
3.208008859464934e-05,4.0948982206049175e-05
2.4890499686217334e-05,3.272242089085382e-05
3.306932516147393e-05,4.328979406843047e-05
1.148359122911594e-06,1.4341306705156491e-06
1.2071310932717515e-06,1.519756031351875e-06
1.2205081888583674e-06,1.5613963385177896e-06
2.0132650127811598e-05,2.863878721651578e-05
2.21530885365595e-05,2.9643266387787324e-05
2.136437081110275e-05,2.969073137916297e-05
1.2152798634290037e-06,1.5127120787547033e-06
1.221423967951821e-06,1.540620668139341e-06
1.2451426896813837e-06,1.564190677447512e-06
9.058471668909603e-08,1.2058230722797094e-07
9.211527062045672e-08,1.2134651548593954e-07
8.799764353141426e-08,1.1790772440924714e-07
1.104424407867633e-06,1.3877109280930463e-06
1.1490040074913612e-06,1.4394651896529993e-06
1.2081951167928e-06,1.5338879587197444e-06
2.3043372051110405e-05,4.023249920552846e-05
9.950851556706925e-06,1.1855441035967024e-05
9.661593540571914e-06,1.135477692426208e-05
1.2246938104500941e-06,1.5315608373037172e-06
1.2140432740999465e-06,1.5320095538016611e-06
1.2983744636792566e-06,1.627229691835622e-06
1.18672134638362e-06,1.4858360637453995e-06
1.2286702048071414e-06,1.5351533916389398e-06
1.2706947143709533e-06,1.5825898837376447e-06
2.44244631147014e-05,4.315953023844394e-05
2.588698342217747e-05,3.989484293672268e-05
3.317073982655728e-05,4.9185692153583625e-05
2.048925780361885e-05,3.59520653834752e-05
2.0428697289482873e-05,3.024260169726226e-05
2.6130316156773466e-05,3.741115085030638e-05
2.199157206859155e-05,3.823200340812898e-05
2.142121132555909e-05,3.165656733312288e-05
2.5569653296621063e-05,3.71238508862342e-05
2.7538234555394235e-05,4.693417830452018e-05
3.046104132711943e-05,4.492134148309624e-05
3.582188802205813e-05,5.155693418747319e-05
1.2241356055756008e-06,1.54059291328207e-06
1.1965600667236894e-06,1.4859645939625562e-06
1.2825563779132265e-06,1.5986202207474737e-06
1.2198900131027117e-06,1.524349698117378e-06
1.231325124593716e-06,1.5301338675195898e-06
1.306178743324592e-06,1.6270950939260208e-06
1.2170260521860305e-06,1.533606770843791e-06
1.2206647429144185e-06,1.5321788579424016e-06
1.2871265452465135e-06,1.6045937332475516e-06
1.1962277121980848e-06,1.507567098134434e-06
1.213242140759875e-06,1.5393634767313298e-06
1.2842183842169793e-06,1.6213177092671726e-06
1.7708785541676646e-05,3.6171624162285824e-05
9.842844308180553e-06,1.1590046059598627e-05
9.763187060729045e-06,1.1488636874227654e-05
1.2052335431431352e-06,1.512114823989278e-06
1.1764653485156696e-06,1.4629228524059288e-06
1.2710281646812733e-06,1.588278649386629e-06
2.650859992818522e-05,4.6923857160262485e-05
2.6670831941135784e-05,4.043962387361867e-05
3.320047059942645e-05,4.887147153245241e-05
1.2249291989083602e-06,1.5231739575106755e-06
1.2082052845182345e-06,1.5092367682217524e-06
1.2605292036468858e-06,1.5843047675900222e-06
2.6248548989745828e-05,4.5359818212438745e-05
2.8104749473354892e-05,4.362380953537409e-05
3.482799021197739e-05,5.212884216159604e-05
2.8633492459486498e-05,4.768512402817743e-05
2.3619090250556332e-05,3.6275101784234016e-05
3.0554307441019074e-05,4.5362154687123655e-05
2.872121805734251e-05,4.765219151873993e-05
3.4906627794280145e-05,4.8205281467148434e-05
3.901516299317381e-05,5.366413653419391e-05
3.055328239430316e-05,5.0100115232616815e-05
1.9375262119998192e-05,2.9237693929008596e-05
2.628977507458454e-05,3.728430200456303e-05
2.4053322913309476e-05,4.0767273459960864e-05
2.560384086198606e-05,3.8412523445323515e-05
3.469070484410246e-05,5.010832302919186e-05
1.1927752824695865e-06,1.4995558486159329e-06
1.2156526691384357e-06,1.5251611210459102e-06
1.3003046256456333e-06,1.6354976281308631e-06
9.097728483912145e-08,1.1994776882496667e-07
9.407190427795452e-08,1.2339423620417907e-07
9.238999427034515e-08,1.2306323469428016e-07
1.2266636120135582e-06,1.5362920603801376e-06
1.120423177529076e-06,1.3997955402997188e-06
1.1822630365411489e-06,1.4856988462506043e-06
1.276000561480443e-06,1.5979271339355013e-06
1.2011080453474058e-06,1.491749077152201e-06
1.2811301372121452e-06,1.5998438558468992e-06
1.2400769132981624e-06,1.56504106106409e-06
1.232329154388667e-06,1.5229130811563188e-06
1.2577768914515088e-06,1.5769020465555373e-06
1.2694068000512122e-06,1.6012520661424165e-06
1.2591535122740066e-06,1.5576983693947263e-06
1.2147580169703785e-06,1.5318742501772923e-06
2.8700210970260216e-05,4.18831883436971e-05
2.484091899673417e-05,3.732887887438381e-05
2.9496873582215965e-05,4.3255743877745255e-05
2.3191700349507773e-05,3.3357804413115924e-05
2.0463996538173223e-05,2.8927832826801774e-05
2.216730738444673e-05,3.251469167044249e-05
2.2667652820493276e-05,3.295279111587071e-05
2.0755334409024882e-05,2.9400188762912412e-05
2.361662007056787e-05,3.315189845141412e-05
4.851157935252535e-05,8.163224260289961e-05
2.799622078835418e-05,3.979655023809547e-05
3.5094793995833775e-05,5.05194291721641e-05
1.2529035035686473e-06,1.569145695283046e-06
1.188452100118767e-06,1.4807523900616663e-06
1.2374341745623571e-06,1.562017812394155e-06
1.3017376629643495e-06,1.6214290501689714e-06
1.2385773395823012e-06,1.5314422281611048e-06
1.2185290610778454e-06,1.5290931230949198e-06
1.2656798262097682e-06,1.5960122238887974e-06
1.1829435366971019e-06,1.4756009560464828e-06
1.2615746233069087e-06,1.582472564673715e-06
1.2510787049237538e-06,1.5718823908048956e-06
1.1823469023817181e-06,1.4781614681958097e-06
1.2683763430803282e-06,1.59291171547331e-06
1.036347852781196e-05,1.201468594784943e-05
1.0523143829431305e-05,1.2241498488197867e-05
1.030735325757782e-05,1.1864824181474533e-05
1.2596907742886675e-06,1.5811760685391903e-06
1.1868552179026598e-06,1.4773028166012656e-06
1.2727535895865085e-06,1.5804585525356642e-06
2.8917540782542727e-05,4.202465348700405e-05
2.546189619515416e-05,3.77220088864334e-05
2.9093340816625492e-05,4.313295363728553e-05
1.25756245617664e-06,1.5713950315956249e-06
1.1837816232278645e-06,1.47456022204232e-06
1.2447806295916852e-06,1.5468491773721623e-06
2.7334249425116428e-05,4.1223970579619145e-05
2.5291732021580788e-05,3.898765447632948e-05
2.8891048619039135e-05,4.364587733899054e-05
2.621321756304803e-05,3.88328167684555e-05
2.3168616768900694e-05,3.449529291320831e-05
2.582628919889603e-05,3.884323159182684e-05
3.250365036505256e-05,4.448567540440008e-05
3.10882019912051e-05,4.2411222614735935e-05
3.7556449041523445e-05,5.108808863257696e-05
1.2520374909815552e-06,1.5674289943284412e-06
1.2194539402466455e-06,1.513565359559764e-06
1.2234971315878194e-06,1.534763275149882e-06
2.7523297383242388e-05,4.061328806406535e-05
2.3914547366448938e-05,3.603375354910032e-05
2.6971475958583157e-05,4.019151255427596e-05
1.2541308463497446e-06,1.5697956023264382e-06
1.2017996236322456e-06,1.4889258029471089e-06
1.2895248665408078e-06,1.61947162921753e-06
9.351204159390264e-08,1.2321309249503601e-07
9.03811428734477e-08,1.2012428689311697e-07
9.219879212966432e-08,1.2362390467920472e-07
1.2022517599708123e-06,1.5152939002361704e-06
1.1990268596369732e-06,1.483305578495563e-06
1.1280723866515359e-06,1.4137942412016814e-06
1.2084782266848674e-06,1.5331031301747928e-06
1.2177360066339889e-06,1.515819099464229e-06
1.2029963888985916e-06,1.4946183973232244e-06
1.254105286494705e-06,1.5812315851075754e-06
1.2237110503609916e-06,1.5134361198317212e-06
1.2201485483862243e-06,1.5282356151292894e-06
1.2646806277033402e-06,1.586201901852814e-06
1.2642560204536309e-06,1.5672502162072398e-06
1.2103667624905367e-06,1.5212944564635961e-06
3.008874533243876e-05,4.4090483003030454e-05
3.239641241273978e-05,4.930277240379603e-05
3.106247572782049e-05,4.7196538564305376e-05
2.496709217894408e-05,3.500077716965096e-05
2.5560179322624477e-05,3.682389087461639e-05
2.4195067475330503e-05,3.535845556167238e-05
2.7341079650731087e-05,3.697766642300725e-05
2.793591478383122e-05,4.0056105498858006e-05
2.6228664799719144e-05,3.8515746099312675e-05
7.215116645287153e-05,0.00012835471805078475
3.5212141221535586e-05,5.1155965693567505e-05
3.891533586448318e-05,6.296992596858661e-05
1.2462144010200614e-06,1.5704563010575311e-06
1.2183035141447608e-06,1.503556589868417e-06
1.2293659938051368e-06,1.5411854834878193e-06
1.248272322134975e-06,1.5763656711364722e-06
1.2470477445442437e-06,1.5400492484833858e-06
1.2236342547520373e-06,1.529710732357464e-06
1.2317856404031392e-06,1.55740988728443e-06
1.2369368055439844e-06,1.540302081456359e-06
1.2227175625980198e-06,1.5327492951039463e-06
1.2745168086533686e-06,1.6109790295505627e-06
1.2711130751557822e-06,1.5788297224767396e-06
1.2169923865187025e-06,1.540563546517056e-06
1.0509391481831534e-05,1.2313922470703216e-05
1.0354196148135224e-05,1.1995190840060908e-05
1.1059084942833178e-05,1.3219734701429545e-05
1.2210124586963425e-06,1.545222685287294e-06
1.237340571888641e-06,1.5493617978661735e-06
1.2264108656117123e-06,1.5380486496611758e-06
3.0180250479096383e-05,4.388587540016989e-05
3.383347640487616e-05,5.0246126747529884e-05
3.227910851333701e-05,4.9126216758099754e-05
1.2130592893367006e-06,1.5307871749460063e-06
1.2146965549374116e-06,1.5151686599453422e-06
1.2391902009886003e-06,1.5453454127748467e-06
3.378223368240778e-05,4.9511226751794235e-05
3.5027631873801406e-05,5.3966035807860276e-05
3.93463403068974e-05,5.69087845075401e-05
2.7687391908782588e-05,4.031871171289487e-05
2.9699016124856677e-05,4.504223787285948e-05
2.8460119420615116e-05,4.331933377594028e-05
3.221734866124721e-05,4.2969864494893384e-05
3.622940483307812e-05,4.837732743196882e-05
3.629477312513005e-05,4.862532556083274e-05
1.2423874197130526e-06,1.5529638416460206e-06
1.2519294301629006e-06,1.5536806674363004e-06
1.16615680851129e-06,1.4500871621446522e-06
3.107770555044595e-05,4.405962412826892e-05
3.290841791952738e-05,4.9850685227896314e-05
3.0351730184236925e-05,4.6488254497693095e-05
1.2365751646577203e-06,1.5664771353276062e-06
1.22346070032368e-06,1.5301763427674008e-06
1.2293494225630986e-06,1.5491080588002684e-06
9.230836083215847e-08,1.2476770118403376e-07
8.573096415193122e-08,1.1492163683695759e-07
8.878863702874516e-08,1.2025138500078915e-07
1.2059373436550978e-06,1.5253080232275207e-06
1.2146662048321171e-06,1.517530903514916e-06
1.1246159174858135e-06,1.422764438074946e-06
1.0752352117380046e-05,1.3168212917581906e-05
1.0528409852308523e-05,1.333510356978434e-05
3.178523910056943e-05,9.572666997259379e-05
1.226973027058562e-06,1.5490934665596564e-06
1.275491053414184e-06,1.5931801458479799e-06
1.2553118805475547e-06,1.5971975969138983e-06
1.2297326903392353e-06,1.5557491189596261e-06
1.3256172816187537e-06,1.6382909675525956e-06
1.2547717353650342e-06,1.588984192767704e-06
3.264678334348195e-05,4.997023769085884e-05
2.7737429794134316e-05,4.0375573853581684e-05
5.0541388907832705e-05,0.00010897680500013942
2.6471131274497475e-05,4.235428069735173e-05
2.0706216759307133e-05,3.0604565731794385e-05
4.4270123795757514e-05,0.00010765615969891827
2.7707176657177995e-05,4.297121784974936e-05
2.2600299209571887e-05,3.2292844197917235e-05
4.519101551722406e-05,0.00010267105235878871
3.443553066294934e-05,5.419215223535432e-05
2.8803527537064778e-05,4.208809982314764e-05
4.955900267923407e-05,0.00010837885470297301
1.2912673819261026e-06,1.6186269154059344e-06
1.3141451759798453e-06,1.631570853397682e-06
1.2485055847485642e-06,1.5795687371505958e-06
1.2669959980546893e-06,1.6126644636455556e-06
1.2879923858189926e-06,1.6045770979323523e-06
1.2346897236568223e-06,1.569767671934714e-06
1.2344610871746275e-06,1.5538543061963157e-06
1.3156974914692076e-06,1.6476137899598222e-06
1.2342761417457748e-06,1.5575722855693917e-06
1.2612415018538268e-06,1.5942047745340997e-06
1.332755127922329e-06,1.6565439969565675e-06
1.298537998168837e-06,1.6296716881498258e-06
1.1797073799756098e-05,1.684031078921101e-05
1.019108633733618e-05,1.2674336564444016e-05
2.9176171919982858e-05,8.456261184277404e-05
1.2011576258698882e-06,1.522370359449372e-06
1.2711655624756999e-06,1.5892066852045377e-06
1.2069738567908373e-06,1.5410002680079577e-06
2.8019764406450932e-05,4.058267024352264e-05
2.8905335391620186e-05,4.1793044256347953e-05
5.059656026822073e-05,0.00010759297464385566
1.2356077102711828e-06,1.5550208032292892e-06
1.283121033900975e-06,1.5970811707320063e-06
1.2162025237397093e-06,1.5604451004871666e-06
3.099889496467948e-05,5.0486695710563165e-05
2.9464664306258366e-05,4.3272532362291364e-05
5.3488897931752275e-05,0.00012012937738287906
2.500583661703025e-05,3.812647105112976e-05
2.495224571622142e-05,3.7074341507482664e-05
4.743245224916024e-05,0.00010441081569371987
3.587656288239969e-05,5.278848462101531e-05
3.6266479208648384e-05,4.858808336416002e-05
5.449382043957372e-05,0.00010888284967124618
2.140416162240643e-05,3.167128283220232e-05
2.1296336854713093e-05,3.1353325311958764e-05
4.582165233032348e-05,0.00011090700037769285
3.298261172263991e-05,5.0990302790678894e-05
2.7470120163554135e-05,3.990629469668104e-05
5.044558169598023e-05,0.0001117542982139239
1.274943580473586e-06,1.5955452310553414e-06
1.3337597425021649e-06,1.670374099041756e-06
1.1974155370091085e-06,1.5392742936724252e-06
8.857410648860681e-08,1.1744806375929199e-07
9.118105251139599e-08,1.218232377159292e-07
8.923535443525908e-08,1.1894756805642102e-07
1.5665354195052988e-06,2.147575994794262e-06
1.7990844024966093e-06,2.410205775088233e-06
1.8231332230830224e-06,2.5413755726980088e-06
0.00018897132134739484,0.00039144748452242615
0.0002559354211839913,0.00041440207209092033
0.00014907370507642587,0.0002913963536664299
1.9094576048297654e-06,2.805877808661065e-06
2.330918044675583e-06,3.2547082546337937e-06
2.220351023578594e-06,3.317879013881315e-06
1.9592442081165467e-06,2.8416007791638844e-06
2.298421609538777e-06,3.222326852476271e-06
2.1901129212215904e-06,3.2616150581490816e-06
0.00019535686210759955,0.0003893868110258536
0.00025638948129096275,0.00039238140737441667
0.00014238445018801706,0.0002942528207040577
0.00019610227613856977,0.00039905393321912786
0.00025109337978167066,0.0003872077689996891
0.00014204091321168578,0.0002952505749056879
0.00019944601828624913,0.0003968171771200602
0.00026405525498395834,0.0004052602205824761
0.00014874572187761466,0.00030389112387482433
0.00019358688475532178,0.00039199052687693536
0.0002573123287959478,0.0003939738746008727
0.00014223060116334732,0.00029607453663622435
1.745559092683729e-06,2.476400477859363e-06
2.0572977555489525e-06,2.8180536432245356e-06
1.9994828893603614e-06,2.9076641396213734e-06
1.5865985596019695e-06,2.1891360694981035e-06
1.8163081140393556e-06,2.4215018649760577e-06
1.8959260952300633e-06,2.6293636984074084e-06
1.8294363880192167e-06,2.6659857310925523e-06
2.2185562009329616e-06,3.0812285106965695e-06
2.1367847154640954e-06,3.137626428206762e-06
1.8101942399825781e-06,2.597713810664173e-06
2.1744033542209307e-06,3.016562112738404e-06
2.1136624438759244e-06,3.087875999182656e-06
0.0001961366647327617,0.000394541643706286
0.0002649925178211699,0.0004038278920811043
0.00014627600025414833,0.00030053952911861676
1.954236817069368e-06,2.892192180313575e-06
2.372405281930089e-06,3.347267190525307e-06
2.2910232304901275e-06,3.453584561669221e-06
0.00019687873660429687,0.0003894296065007384
0.0002623861191259946,0.0004001660978766848
0.00014376154779550035,0.00029469950412794375
1.8451892308757434e-06,2.640950058719302e-06
2.2344403932589715e-06,3.095446541760168e-06
2.0878610718511227e-06,3.0906273846310335e-06
0.0002088586900045195,0.00042285671949307546
0.0002590791709110897,0.00039760122413362147
0.00014927401402956464,0.0003134487061997804
0.00019845053084583758,0.0003930938597235393
0.00026646250304780136,0.0004059716393971526
0.00014420281853204148,0.0002957508154714529
0.0001937609160442079,0.0003937336945557435
0.0002566406750199821,0.0003917878420967664
0.000144582278553135,0.000298004070421986
0.0001948405310131534,0.0003953881977001628
0.000256819149956101,0.00041232285906347407
0.00014371253931946078,0.00028051581983341004
0.00019985537372127385,0.00039622784464424135
0.00026115774567005455,0.00040363433327949986
0.00014466741628821352,0.00029644116535369774
1.877106539983967e-06,2.7366582693441056e-06
2.2524969419961127e-06,3.155443679434056e-06
2.2215231005665776e-06,3.240352002636349e-06
9.029783942080596e-08,1.184350869613057e-07
8.677208426421535e-08,1.189785981263085e-07
8.648274846485182e-08,1.192315830001219e-07
1.7458874238392859e-06,2.402940859114691e-06
1.5047891903199541e-06,2.0506190419557376e-06
1.9351231118024794e-06,2.747292797442293e-06
0.00020103026107049258,0.0003628649093136265
0.00016027545610528525,0.0003586492340166309
0.00021207329350278584,0.0004012291434599786
2.1383524331703314e-06,3.0834971601171295e-06
1.7590902554493247e-06,2.581385569966998e-06
2.4357123399459653e-06,3.5707596583304536e-06
2.216875570290454e-06,3.146602188438023e-06
1.7631864775917752e-06,2.5080638706197064e-06
2.408587400986392e-06,3.4541108001663923e-06
0.000171471154285139,0.00034549786904863525
0.00015938730180573138,0.00034848780737103773
0.0001475198350365698,0.00028663200786970753
0.00017374080146433563,0.0003460341701980437
0.00015652233098877768,0.0003492232958529781
0.00014317547900259185,0.0002842634137854515
0.00017383418182105462,0.00035261741550788613
0.000162184464571876,0.00035505071177856934
0.00015380959425756626,0.0002975464901308062
0.0001742686829741087,0.00034869582742205854
0.00015855839213000208,0.0003479131297300605
0.00014907981987954602,0.0002890472220683959
1.970587827651934e-06,2.7345761448393693e-06
1.6234754008082923e-06,2.2800851720346665e-06
2.144328474188709e-06,3.0893643201602614e-06
1.7715937934206066e-06,2.3852211152042363e-06
1.5604823078404521e-06,2.1226756494951082e-06
1.92321561251482e-06,2.6950636041972625e-06
2.0704345809540913e-06,2.945468590938715e-06
1.6713712124949486e-06,2.3605835694395367e-06
2.282686255832076e-06,3.304519996048759e-06
2.0497533498778746e-06,2.8971162745138616e-06
1.7168852879849135e-06,2.423140200615349e-06
2.3021112098532517e-06,3.340244571690131e-06
0.00017250901292041907,0.0003506059898346384
0.00015851326085842998,0.00035790086497342993
0.00015539473035890942,0.00030162036765735335
2.2099302217635837e-06,3.195373092412126e-06
